number,word,hira,pos,prop1,sub_prop1,prop2,sub_prop2,prop3,sub_prop3,remark,meaning,cnt-word,cnt-word-hira,tmp
2142,漫画,まんが,,名词,,,,,,,漫画,1,1,"(漫画,まんが)"
2143,マンション,まんしょん,,名词,,,,,,,高级公寓,1,1,"(マンション,まんしょん)"
2144,満足,まんぞく,,名词,,动词,动3,,,自,满足,1,1,"(満足,まんぞく)"
2145,真ん中,まんなか,,名词,,,,,,,正当中,1,1,"(真ん中,まんなか)"
2146,万年筆,まんねんひつ,,名词,,,,,,,钢笔,1,1,"(万年筆,まんねんひつ)"
2147,実,み,,名词,,,,,,,果实,1,1,"(実,み)"
2148,身,み,,名词,,,,,,,身世,1,1,"(身,み)"
2149,見える,みえる,,动词,动2,,,,,自,看得见,1,1,"(見える,みえる)"
2150,見送る,みおくる,,动词,动1,,,,,他,目送,1,1,"(見送る,みおくる)"
2151,見下ろす,みおろす,,动词,动2,,,,,他,俯视、俯视,1,1,"(見下ろす,みおろす)"
2152,磨く,みがく,,动词,动3,,,,,他,打磨,1,1,"(磨く,みがく)"
2153,味方,みかた,,名词,,,,,,,我方、自己的一方,1,1,"(味方,みかた)"
2154,みかん,みかん,,名词,,,,,,,橘子,1,1,"(みかん,みかん)"
2155,右,みぎ,,名词,,,,,,,右、右边,1,1,"(右,みぎ)"
2156,見事,みごと,,形容词,形2,,,,,,精彩,1,1,"(見事,みごと)"
2157,見込み,みこみ,,名词,,,,,,,预料、估计,1,1,"(見込み,みこみ)"
2158,短い,みじかい,,形容词,形1,,,,,,短、矮,1,1,"(短い,みじかい)"
2159,水,みず,,名词,,,,,,,水,1,1,"(水,みず)"
2160,湖,みずうみ,,名词,,,,,,,湖泊,1,1,"(湖,みずうみ)"
2161,店,みせ,L01,名词,,,,,,,商店,1,1,"(店,みせ)"
2162,見せる,みせる,,动词,动2,,,,,他,给看、给对方看,1,1,"(見せる,みせる)"
2163,味噌汁,みそしる,,名词,,,,,,,酱汤,1,1,"(味噌汁,みそしる)"
2164,道,みち,五十音,名词,,,,,,,道路、途径,1,1,"(道,みち)"
2165,見つかる,みつかる,,动词,动1,,,,,自,找到、发现,1,1,"(見つかる,みつかる)"
2166,見つける,みつける,,动词,动2,,,,,他,找到、发现,1,1,"(見つける,みつける)"
2167,認める,みとめる,,动词,动2,,,,,他,承认、认同,1,1,"(認める,みとめる)"
2168,緑,みどり,,名词,,,,,,,绿色,1,1,"(緑,みどり)"
2169,みな,みな,,名词,,,,,,,大家,1,1,"(みな,みな)"
2170,皆さん,みなさん,,名词,,副词,,,,,大家,1,1,"(皆さん,みなさん)"
2171,港,みなと,,名词,,,,,,,港口,1,1,"(港,みなと)"
2172,南,みなみ,,名词,,,,,,,南、南边,1,1,"(南,みなみ)"
2173,身分,みぶん,,名词,,,,,,,身份,1,1,"(身分,みぶん)"
2174,見舞い,みまい,,名词,,,,,,,探病,1,1,"(見舞い,みまい)"
2175,耳,みみ,,名词,,,,,,,耳朵,1,1,"(耳,みみ)"
2176,未来,みらい,,名词,,,,,,,未来、将来,1,1,"(未来,みらい)"
2177,見る,見る,五十音,动词,动2,,,,,他,看、观看,1,1,"(見る,見る)"
2178,ミルク,みるく,,名词,,,,,,,牛奶,1,1,"(ミルク,みるく)"
2179,民族,みんぞく,,名词,,,,,,,民族,1,1,"(民族,みんぞく)"
2180,皆,みんな,,名词,,副词,,,,,大家,1,1,"(皆,みんな)"
2181,向かう,むかう,,动词,动1,,,,,自,面向、面向,1,1,"(向かう,むかう)"
2182,迎える,むかえる,,动词,动2,,,,,他,迎接、迎来,1,1,"(迎える,むかえる)"
2183,昔,むかし,,名词,,,,,,,以前、古时候,1,1,"(昔,むかし)"
2184,向き,むき,,名词,,,,,,,方向,1,1,"(向き,むき)"
2185,麦,むぎ,,名词,,,,,,,麦子,1,1,"(麦,むぎ)"
2186,向く,むく,,动词,动1,,,,,自他,面向,1,1,"(向く,むく)"
2187,向ける,むける,,动词,动2,,,,,他,前往、派遣,1,1,"(向ける,むける)"
2188,向こう,むこう,,名词,,,,,,,对面,1,1,"(向こう,むこう)"
2189,虫,むし,,名词,,,,,,,虫子,1,1,"(虫,むし)"
2190,蒸し暑い,むしあつい,,形容词,形1,,,,,,闷热,1,1,"(蒸し暑い,むしあつい)"
2191,難しい,むずかしい,Ｌ13-3,形容词,形1,,,,,,困难的、 有难度的,1,1,"(難しい,むずかしい)"
2192,息子,むすこ,,名词,,,,,,,儿子,1,1,"(息子,むすこ)"
2193,結ぶ,むすぶ,,动词,动1,,,,,他,系、结,1,1,"(結ぶ,むすぶ)"
2194,娘,むすめ,Ｌ14,名词,,,,,,,女儿、姑娘,1,1,"(娘,むすめ)"
2195,無駄,むだ,,名词,,形容词,形2,,,,浪费,1,1,"(無駄,むだ)"
2196,胸,むね,,名词,,,,,,,胸、胸膛,1,1,"(胸,むね)"
2197,村,むら,,名词,,,,,,,村子、村庄,1,1,"(村,むら)"
2198,紫,むらさき,,名词,,,,,,,紫色,1,1,"(紫,むらさき)"
2199,無理,むり,,名词,,形容词,形2,,,,不行、难以办成、办不到、勉强,1,1,"(無理,むり)"
2200,無料,むりょう,,名词,,,,,,,免费,1,1,"(無料,むりょう)"
2201,芽,め,,名词,,,,,,,芽、将要壮大、发展的东西事物,1,1,"(芽,め)"
2202,目,め,,名词,,,,,,,眼睛,1,1,"(目,め)"
2203,名刺,めいし,,名词,,,,,,,名片,1,1,"(名刺,めいし)"
2204,名所旧跡,めいしょきゅうせき,,名词,,,,,,,名胜古迹,1,1,"(名所旧跡,めいしょきゅうせき)"
2205,命令,めいれい,,名词,,动词,动3,,,他,命令,1,1,"(命令,めいれい)"
2206,迷惑,めいわく,,名词,,动词,动3,,,自,麻烦、烦恼,1,1,"(迷惑,めいわく)"
2207,メートル,めーとる,,名词,,,,,,,米、公尺,1,1,"(メートル,めーとる)"
2208,メール,めーる,,名词,,,,,,,电子邮件,1,1,"(メール,めーる)"
2209,眼鏡,めがね,L02,名词,,,,,,,眼镜,1,1,"(眼鏡,めがね)"
2210,恵まれる,めぐまれる,,动词,动2,,,,,自,被赋予、受到恩惠、富有、充足,1,1,"(恵まれる,めぐまれる)"
2211,珍しい,めずらしい,,形容词,形1,,,,,,罕见的、珍惜的,1,1,"(珍しい,めずらしい)"
2212,目立つ,めだつ,,动词,动1,,,,,自,显眼、引人注目,1,1,"(目立つ,めだつ)"
2213,めったに,めったに,,副词,,,,,,,几乎（不）～很（少）,1,1,"(めったに,めったに)"
2214,めでたい,めでたい,,形容词,形1,,,,,,可喜可贺,1,1,"(めでたい,めでたい)"
2215,メニュー,めにゅー,,名词,,,,,,,菜单,1,1,"(メニュー,めにゅー)"
2216,メモ,めも,,名词,,动词,动3,,,他,笔记、便笺,1,1,"(メモ,めも)"
2217,面積,めんせき,,名词,,,,,,,面积,1,1,"(面積,めんせき)"
2218,面倒,めんどう,,名词,,形容词,形2,,,,麻烦、费事,1,1,"(面倒,めんどう)"
2219,メンバー,めんばー,,名词,,,,,,,成员,1,1,"(メンバー,めんばー)"
2220,モーター,もーたー,,名词,,,,,,,马达、发动机、电动机,1,1,"(モーター,もーたー)"
2221,目的,もくてき,,名词,,,,,,,目的、目标,1,1,"(目的,もくてき)"
2222,もし,もし,,副词,,,,,,,如果、假如、假使万一,1,1,"(もし,もし)"
2223,文字,もじ,,名词,,,,,,,文字,1,1,"(文字,もじ)"
2224,もしもし,もしもし,,感叹词,,,,,,,喂、用于叫住对方、喂、用于电话中,1,1,"(もしもし,もしもし)"
2225,もたらす,もたらす,,动词,动1,,,,,他,带去、带来,1,1,"(もたらす,もたらす)"
2226,用いる,もちいる,,动词,动2,,,,,他,用、使用、采用、任用,1,1,"(用いる,もちいる)"
2227,勿論,もちろん,,副词,,,,,,,当然,1,1,"(勿論,もちろん)"
2228,持つ,もつ,,动词,动1,,,,,他,持、拿、带、携带、拥有、怀有,1,1,"(持つ,もつ)"
2229,もっと,もっと,,副词,,,,,,,更加、进一步,1,1,"(もっと,もっと)"
2230,最も,もっとも,,副词,,,,,,,最、程度最高的,1,1,"(最も,もっとも)"
2231,元,もと,,名词,,,,,,,起源、原状、原因、出身、原料,2,1,"(元,もと)"
2232,戻す,もどす,,动词,动1,,,,,自,返还、退还、呕吐,1,1,"(戻す,もどす)"
2233,求める,もとめる,,动词,动2,,,,,他,要求、寻求、招致、购买,1,1,"(求める,もとめる)"
2234,戻る,もどる,,动词,动1,,,,,自,恢复、复原、返回、回到,1,1,"(戻る,もどる)"
2235,者,もの,,名词,,,,,,,人,1,1,"(者,もの)"
2236,物,もの,,名词,,,,,,,物品、东西、产品、作品,1,1,"(物,もの)"
2237,物語,ものがたり,,名词,,,,,,,故事、传说,1,1,"(物語,ものがたり)"
2238,物事,ものごと,,名词,,,,,,,事物、事与物、各种各样的事,1,1,"(物事,ものごと)"
2239,ものすごい,ものすごい,,形容词,形1,,,,,,可怖的、吓人的、惊人的、厉害的,1,1,"(ものすごい,ものすごい)"
2240,紅葉,もみじ,,名词,,,,,,,红叶,2,1,"(紅葉,もみじ)"
2241,桃,もも,,名词,,,,,,,桃子,1,1,"(桃,もも)"
2242,燃やす,もやす,,动词,动1,,,,,他,燃烧、燃起、激起,1,1,"(燃やす,もやす)"
2243,模様,もよう,,名词,,,,,,,花样、花纹、情况、情形、,1,1,"(模様,もよう)"
2244,もらう,もらう,,动词,动1,,,,,他,得到、受到批评等、接受,1,1,"(もらう,もらう)"
2245,森,もり,,名词,,,,,,,森林,1,1,"(森,もり)"
2246,門,もん,,名词,,,,,,,门,1,1,"(門,もん)"
2247,問題,もんだい,,名词,,,,,,,问题,1,1,"(問題,もんだい)"
2248,屋,や,,缀词(后),,,,,,,店铺、从事某种职业的人,1,1,"(屋,や)"
2249,八百屋,やおや,五十音,名词,,,,,,,蔬菜水果店,1,1,"(八百屋,やおや)"
2250,やがて,やがて,,副词,,,,,,,不久、大约、结果、结局,1,1,"(やがて,やがて)"
2251,やかましい,やかましい,,形容词,形1,,,,,,吵闹的、麻烦的、严格的,1,1,"(やかましい,やかましい)"
2252,野球,やきゅう,五十音,名词,,,,,,,棒球,1,1,"(野球,やきゅう)"
2253,焼く,やく,,动词,动1,,,,,他,烧、烤、被太阳晒、烤制,1,1,"(焼く,やく)"
2254,役,やく,,名词,,,,,,,役务（公役）、任务、工作、角色,1,1,"(役,やく)"
2255,約,やく,,副词,,,,,,,大约,1,1,"(約,やく)"
2256,役所,やくしょ,,名词,,,,,,,政府机关、官厅,1,1,"(役所,やくしょ)"
2257,訳す,やくす,,动词,动1,,,,,他,翻译、解释,1,1,"(訳す,やくす)"
2258,約束,やくそく,,名词,,动词,动3,,,他,约定、商定、规定,1,1,"(約束,やくそく)"
2259,役立つ,やくだつ,,动词,动1,,,,,自,有用、有益,1,1,"(役立つ,やくだつ)"
2260,役割,やくわり,,名词,,,,,,,分配的任务、担当的职务,1,1,"(役割,やくわり)"
2261,焼ける,やける,,动词,动2,,,,,自,着火、燃烧、烧热、烧红、褪色,1,1,"(焼ける,やける)"
2262,野菜,やさい,,名词,,,,,,,蔬菜,1,1,"(野菜,やさい)"
2263,易しい,やさしい,,形容词,形1,,,,,,易懂、简单、容易,1,1,"(易しい,やさしい)"
2264,優しい,やさしい,,形容词,形1,,,,,,亲切的、坦率的、纯真的、优美的,1,1,"(優しい,やさしい)"
2265,養う,やしなう,,动词,动1,,,,,他,养育、供养、抚养、喂养、饲养,1,1,"(養う,やしなう)"
2266,安い,やすい,,形容词,形1,,,,,,便宜的、安心的、轻率的,1,1,"(安い,やすい)"
2267,やすい,やすい,,缀词(后),,,,,,,易于～,1,1,"(やすい,やすい)"
2268,休み,やすみ,,名词,,,,,,,休息、缺勤、休假,1,1,"(休み,やすみ)"
2269,休む,やすむ,Ｌ12,动词,动1,,,,,自,休息、停歇、暂停、缺勤,1,1,"(休む,やすむ)"
2270,やせる,やせる,,动词,动2,,,,,他,瘦、贫瘠,1,1,"(やせる,やせる)"
2271,家賃,やちん,,名词,,,,,,,房租,1,1,"(家賃,やちん)"
2272,やっと,やっと,,副词,,,,,,,好容易、终于、勉强,1,1,"(やっと,やっと)"
2273,雇う,やとう,,动词,动1,,,,,他,雇佣、租用,1,1,"(雇う,やとう)"
2274,柳,やなぎ,,名词,,,,,,,柳、柳树,1,1,"(柳,やなぎ)"
2275,屋根,やね,,名词,,,,,,,屋顶、篷、盖,1,1,"(屋根,やね)"
2276,やはり,やはり,,副词,,,,,,,果然、依然、仍旧,1,1,"(やはり,やはり)"
2277,破る,やぶる,,动词,动1,,,,,他,撕破、弄破、违反、打破、爽约,1,1,"(破る,やぶる)"
2278,破れる,やぶれる,,动词,动2,,,,,自,撕破、打破、决裂,1,1,"(破れる,やぶれる)"
2279,山,やま,五十音,名词,,,,,,,山,1,1,"(山,やま)"
2280,止む,やむ,,动词,动1,,,,,自,停止、终止、结束、终结,1,1,"(止む,やむ)"
2281,止める,やめる,,动词,动2,,,,,他,停止、放弃、取消,2,1,"(止める,やめる)"
2282,やる,やる,,动词,动1,,,,,自,做、干、使去、让去、打发,1,1,"(やる,やる)"
2283,柔らかい,やわらかい,,形容词,形1,,,,,,柔软的,1,1,"(柔らかい,やわらかい)"
2284,湯,ゆ,,名词,,,,,,,开水、浴池,1,1,"(湯,ゆ)"
2285,夕方,ゆうがた,,名词,,,,,,,傍晚,1,1,"(夕方,ゆうがた)"
2286,勇気,ゆうき,,名词,,,,,,,勇气,1,1,"(勇気,ゆうき)"
2287,夕食,ゆうしょく,,名词,,,,,,,晚饭,1,1,"(夕食,ゆうしょく)"
2288,友人,ゆうじん,,名词,,,,,,,朋友、友人,1,1,"(友人,ゆうじん)"
2289,郵便局,ゆうびんきょく,,名词,,,,,,,邮局,1,1,"(郵便局,ゆうびんきょく)"
2290,夕べ,ゆうべ,,名词,,,,,,,昨晚,1,1,"(夕べ,ゆうべ)"
2291,有名,ゆうめい,,形容词,形2,,,,,,有名,1,1,"(有名,ゆうめい)"
2292,床,ゆか,,名词,,,,,,,地板,1,1,"(床,ゆか)"
2293,愉快,ゆかい,,形容词,形2,,,,,,愉快,1,1,"(愉快,ゆかい)"
2294,雪,ゆき,五十音,名词,,,,,,,雪,1,1,"(雪,ゆき)"
2295,輸出,ゆしゅつ,,名词,,动词,动3,,,他,输出、出口,1,1,"(輸出,ゆしゅつ)"
2296,譲る,ゆずる,,动词,动1,,,,,他,让给、转让、让路、让步,1,1,"(譲る,ゆずる)"
2297,豊か,ゆたか,,形容词,形2,,,,,,富裕、充实、丰盈、足够,1,1,"(豊か,ゆたか)"
2298,油断,ゆだん,,名词,,动词,动3,,,自,马虎、大意,1,1,"(油断,ゆだん)"
2299,ゆっくり,ゆっくり,,副词,,,,,,,慢慢地、好好地、充分的,1,1,"(ゆっくり,ゆっくり)"
2300,輸入,ゆにゅう,,名词,,动词,动3,,,他,输入、进口,1,1,"(輸入,ゆにゅう)"
2301,指,ゆび,,名词,,,,,,,手指,1,1,"(指,ゆび)"
2302,夢,ゆめ,,名词,,,,,,,梦、梦想、理想,1,1,"(夢,ゆめ)"
2303,緩い,ゆるい,,形容词,形1,,,,,,松的、缓慢的、不陡的,1,1,"(緩い,ゆるい)"
2304,許す,ゆるす,,动词,动1,,,,,他,容许、许可、承认,1,1,"(許す,ゆるす)"
2305,緩やか,ゆるやか,,形容词,形2,,,,,,缓慢的、宽松的、舒畅的,1,1,"(緩やか,ゆるやか)"
2306,揺れる,ゆれる,,动词,动2,,,,,自,摇晃、晃荡、动摇,1,1,"(揺れる,ゆれる)"
2307,よ,よ,,,,,,,,,,1,1,"(よ,よ)"
2308,用,よう,,名词,,,,,,,事情、用途,2,2,"(用,よう)"
2309,用,よう,,缀词(后),,,,,,,用途,2,2,"(用,よう)"
2310,用意,ようい,,名词,,动词,动3,,,他,准备、注意、防备,1,1,"(用意,ようい)"
2311,要求,ようきゅう,,名词,,动词,动3,,,他,要求,1,1,"(要求,ようきゅう)"
2312,用事,ようじ,,名词,,,,,,,应该做的事,1,1,"(用事,ようじ)"
2313,様子,ようす,,名词,,,,,,,服饰、举止、情况、迹象,1,1,"(様子,ようす)"
2314,洋服,ようふく,,名词,,,,,,,西服、洋服,1,1,"(洋服,ようふく)"
2315,ようやく,ようやく,,副词,,,,,,,好容易、终于,1,1,"(ようやく,ようやく)"
2316,ヨーロッパ,よーろっぱ,,名词,,,,,,,欧洲,1,1,"(ヨーロッパ,よーろっぱ)"
2317,欲,よく,,名词,,,,,,,欲望、贪心,1,1,"(欲,よく)"
2318,よく,よく,,副词,,,,,,,认真的、仔细的、经常、非常,1,1,"(よく,よく)"
2319,横,よこ,,名词,,,,,,,横、宽度、侧面、旁边,1,1,"(横,よこ)"
2320,汚れる,よごれる,,动词,动2,,,,,自,变脏,1,1,"(汚れる,よごれる)"
2321,予算,よさん,,名词,,,,,,,预算,1,1,"(予算,よさん)"
2322,予習,よしゅう,,名词,,动词,动3,,,他,预习,1,1,"(予習,よしゅう)"
2323,予想,よそう,,名词,,动词,动3,,,他,预想,1,1,"(予想,よそう)"
2324,予定,よてい,,名词,,动词,动3,,,他,计划,1,1,"(予定,よてい)"
2325,世の中,よのなか,,名词,,,,,,,世间、时代、世俗,1,1,"(世の中,よのなか)"
2326,呼びかける,よびかける,,动词,动2,,,,,他,招呼、呼吁,1,1,"(呼びかける,よびかける)"
2327,呼ぶ,よぶ,,动词,动1,,,,,他,喊、叫、邀请、引起,1,1,"(呼ぶ,よぶ)"
2328,予報,よほう,,名词,,动词,动3,,,他,预报,1,1,"(予報,よほう)"
2329,予防,よぼう,,名词,,动词,动3,,,他,预防,1,1,"(予防,よぼう)"
2330,よほど,よほど,,副词,,,,,,,很、相当、差一点就,1,1,"(よほど,よほど)"
2331,読む,よむ,Ｌ15,动词,动1,,,,,他,读,1,1,"(読む,よむ)"
2332,予約,よやく,,名词,,动词,动3,,,他,预约,1,1,"(予約,よやく)"
2333,よる,よる,,动词,动1,,,,,自,利用、通过、在于、取决于、由于,1,1,"(よる,よる)"
2334,寄る,よる,,动词,动1,,,,,自,靠近、挨近、凭、靠、顺道去,1,1,"(寄る,よる)"
2335,夜,よる,五十音,名词,,,,,,,夜晚,1,1,"(夜,よる)"
2336,喜ぶ,よろこぶ,,动词,动1,,,,,自他,高兴、欣然接受、值得庆贺,1,1,"(喜ぶ,よろこぶ)"
2337,よろしい,よろしい,,形容词,形1,,,,,,好的、合适的、可以、同意时用语,1,1,"(よろしい,よろしい)"
2338,弱い,よわい,,形容词,形1,,,,,,弱小的、软弱的,1,1,"(弱い,よわい)"
2339,ら,ら,,缀词(后),,,,,,,们、表复数,1,1,"(ら,ら)"
2340,楽,らく,,形容词,形2,,,,,,快乐的、快活的、舒适的、轻松的,1,1,"(楽,らく)"
2341,ラジオ,らじお,五十音,名词,,,,,,,收音机,1,1,"(ラジオ,らじお)"
2342,ラッシュアワー,らっしゅあわー,,名词,,,,,,,上班高峰期,1,1,"(ラッシュアワー,らっしゅあわー)"
2343,リーダー,りーだー,,名词,,,,,,,领导者、先驱、报纸等的社论,1,1,"(リーダー,りーだー)"
2344,利益,りえき,,名词,,,,,,,利益,1,1,"(利益,りえき)"
2345,理解,りかい,,名词,,动词,动3,,,他,理解,1,1,"(理解,りかい)"
2346,理科系,りかけい,,名词,,,,,,,理科,1,1,"(理科系,りかけい)"
2347,陸,りく,,名词,,,,,,,大陆、陆地,1,1,"(陸,りく)"
2348,陸上競技,りくじょうきょうぎ,,名词,,,,,,,陆上竞技,1,1,"(陸上競技,りくじょうきょうぎ)"
2349,利口,りこう,,形容词,形2,,,,,,伶俐、机灵,1,1,"(利口,りこう)"
2350,リズム,りずむ,,名词,,,,,,,旋律、节奏,1,1,"(リズム,りずむ)"
2351,リサイクル,りさいくる,,名词,,,,,,,回收、再利用,1,1,"(リサイクル,りさいくる)"
2352,理想,りそう,,名词,,,,,,,理想,1,1,"(理想,りそう)"
2353,立派,りっぱ,,形容词,形2,,,,,,漂亮、壮观、优秀,1,1,"(立派,りっぱ)"
2354,理由,りゆう,,名词,,,,,,,理由,1,1,"(理由,りゆう)"
2355,留学,りゅうがく,,名词,,动词,动3,,,自,留学,1,1,"(留学,りゅうがく)"
2356,流行,りゅうこう,,名词,,动词,动3,,,自,流行,1,1,"(流行,りゅうこう)"
2357,量,りょう,,名词,,,,,,,数量、容量、衡量、考虑,1,1,"(量,りょう)"
2358,寮,りょう,,名词,,,,,,,宿舍,1,1,"(寮,りょう)"
2359,利用,りよう,,名词,,动词,动3,,,他,利用,1,1,"(利用,りよう)"
2360,両替,りょうがえ,,名词,,动词,动3,,,他,兑换,1,1,"(両替,りょうがえ)"
2361,料金,りょうきん,,名词,,,,,,,薪水,1,1,"(料金,りょうきん)"
2362,両親,りょうしん,Ｌ15,名词,,,,,,,父母、双亲,1,1,"(両親,りょうしん)"
2363,良心,りょうしん,,名词,,,,,,,良心,1,1,"(良心,りょうしん)"
2364,両方,りょうほう,,名词,,,,,,,双方,1,1,"(両方,りょうほう)"
2365,料理,りょうり,L06,名词,,,,,,,菜肴,1,1,"(料理,りょうり)"
2366,旅館,りょかん,,名词,,,,,,,旅馆,1,1,"(旅館,りょかん)"
2367,旅行,りょこう,,名词,,动词,动3,,,自,旅行,1,1,"(旅行,りょこう)"
2368,理論,りろん,,名词,,,,,,,理论,1,1,"(理論,りろん)"
2369,林檎／リンゴ,りんご,五十音,名词,,,,,,,苹果,1,1,"(林檎／リンゴ,りんご)"
2370,留守,るす,,名词,,,,,,,看家、不在家,1,1,"(留守,るす)"
2371,留守番電話,るすばんでんわ,,名词,,,,,,,录音电话,1,1,"(留守番電話,るすばんでんわ)"
2372,ルール,るーる,,名词,,,,,,,规则、章程,1,1,"(ルール,るーる)"
2373,礼,れい,,名词,,,,,,,礼节、礼仪、行礼、致谢,1,1,"(礼,れい)"
2374,例,れい,,名词,,,,,,,例子,1,1,"(例,れい)"
2375,礼儀,れいぎ,,名词,,,,,,,礼仪、礼节,1,1,"(礼儀,れいぎ)"
2376,冷蔵庫,れいぞうこ,Ｌ15,名词,,,,,,,冰箱,1,1,"(冷蔵庫,れいぞうこ)"
2377,歴史,れきし,,名词,,,,,,,历史,1,1,"(歴史,れきし)"
2378,レジ,れじ,,名词,,,,,,,现金出纳、收款,1,1,"(レジ,れじ)"
2379,レストラン,れすとらん,五十音,名词,,,,,,,餐厅、西餐馆,1,1,"(レストラン,れすとらん)"
2380,レベル,れべる,,名词,,,,,,,水平、水准,1,1,"(レベル,れべる)"
2381,レポート,れぽーと,,名词,,动词,动3,,,他,报告书、学术研究报告,1,1,"(レポート,れぽーと)"
2382,列,れつ,,名词,,,,,,,队、排、队伍,1,1,"(列,れつ)"
2383,練習,れんしゅう,五十音,名词,,动词,动3,,,他,练习、反复学习,1,1,"(練習,れんしゅう)"
2384,連絡,れんらく,,名词,,动词,动3,,,自他,联络、通信联系,1,1,"(連絡,れんらく)"
